amount_awarded_costs,amount_awarded_interest,amount_awarded_principal,argument_cites_contract_or_document,argument_cites_specific_dates,argument_cites_specific_dollar_amounts,argument_cites_statute_or_legal_basis,argument_has_chronological_timeline,argument_identifies_specific_location,argument_names_specific_witnesses,argument_quantifies_each_damage_component,attempted_mediation,case_number,claim_amount_is_within_small_claims_limit,claim_amount_stated_in_dollars,claim_category,contract_is_signed_by_both_parties,contract_is_written,contract_present,contract_specifies_deadline_or_term,contract_specifies_payment_amount,counterclaim_present,damages_are_ongoing,damages_have_third_party_valuation,damages_include_lost_wages,damages_include_out_of_pocket_costs,damages_include_property_value_loss,defendant_appeared,defendant_count,dismissal_type,document_count,feature_version,gave_opportunity_to_cure,has_attorney_defendant,has_attorney_plaintiff,has_expert_assessment,has_invoices_or_billing_records,has_medical_records,has_photos_or_physical_evidence,has_police_report,has_receipts_or_financial_records,has_repair_or_replacement_estimate,has_signed_contract_attached,has_witness_statements,has_written_communications,judgment_date,missing_features,monetary_amount_claimed,opposing_party_filed_response_documents,opposing_party_has_attorney,outcome,outcome_summary,plaintiff_count,sent_certified_mail,sent_written_demand_letter,text_length,user_has_attorney,user_is_plaintiff,user_seeks_court_costs,user_seeks_interest,witness_count
0.0,0.0,0.0,,,,,,,,,,CSM24868199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30,True,,,,defendant_win,"The court found in favor of the defendant, ruling that the plaintiff did not meet the burden of proof.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868200,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-05,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,3234.9,,,,,,,,,,CSM24868201,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-08,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $3,234.90 in principal.",,,,,,,,,
45.44,0.0,656.92,,,,,,,,,,CSM24868202,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Victoria Lam, ordering the defendant, Caltrans, to pay $656.92 in principal and $45.44 in costs.",,,,,,,,,
16.0,330.0,3000.0,,,,,,,,,,CSM24868203,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2025-06-24,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $3,000 in principal, $330 in interest, and $16 in costs.",,,,,,,,,
0.0,0.0,12500.0,,,,,,,,,,CSM24868204,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-08-07,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $12,500 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868205,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-03,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
759.25,1214.4,6000.0,,,,,,,,,,CSM24868206,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2025-11-10,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $6,000 in principal, $759.25 in costs, and $1,214.40 in interest.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868207,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-08-02,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04,True,,,,defendant_win,"The court ruled in favor of the defendant, Progressive Select Insurance Company, and found that they do not owe any money to the plaintiff, Sylwester Slojewski.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868209,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2024-06-05,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868210,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-08-07,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,1836.93,,,,,,,,,,CSM24868211,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-07-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,836.93.",,,,,,,,,
180.0,0.0,750.0,,,,,,,,,,CSM24868212,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-06-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Maribel Gonzalez, awarding her $750 in principal and $180 in costs.",,,,,,,,,
250.0,0.0,2280.0,,,,,,,,,,CSM24868213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Maribel Gonzalez, awarding her $2,280 in principal and $250 in costs.",,,,,,,,,
0.0,0.0,12500.0,,,,,,,,,,CSM24868214,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,True,,,,,,,,,,,2024-06-05,True,,,,plaintiff_win,"The court ordered the defendant to pay the plaintiff $12,500, and the judgment was later satisfied.",,,,,,,,,
150.0,0.0,2500.0,,,,,,,,,,CSM24868215,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-08-23,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $2,500 in principal and $150 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868216,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-04-07,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868217,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-08-06,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
,,,,,,,,,,,,CSM24868218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,The case is continued for proof of service to a later date.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868219,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-05,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868220,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-05-22,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868221,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
140.0,0.0,6309.63,,,,,,,,,,CSM24868222,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2024-07-24,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $6,309.63 in principal and $140.00 in costs.",,,,,,,,,
85.0,0.0,8544.08,,,,,,,,,,CSM24868223,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $8,544.08 in principal and $85 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868224,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-07-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868225,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2024-06-27,True,,,,defendant_win,"The court ruled in favor of the defendant, Airbnb, Inc., stating that they do not owe any money to the plaintiff, Nicole Lani Lamadora.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-06,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868227,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-08-14,True,,,,defendant_win,"The court ruled in favor of the defendant, stating the plaintiff failed to meet the burden of proof.",,,,,,,,,
0.0,0.0,1129.19,,,,,,,,,,CSM24868228,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-10,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,129.19 in principal damages.",,,,,,,,,
0.0,0.0,483.61,,,,,,,,,,CSM24868229,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $483.61 for vehicle repair costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868230,,,,,,,,,,,,,,,,,without_prejudice,,,,,False,,,,,,,,,,,2024-06-07,True,,,,dismissed,"The case was dismissed without prejudice on June 7, 2024.",,,,,,,,,
90.0,0.0,0.0,,,,,,,,,,CSM24868231,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-06-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding costs but no principal or interest.",,,,,,,,,
,,,,,,,,,,,,CSM24868232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-06,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Howard Junker, against the defendant, Standard Roofing.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868233,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-11-18,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearances.,,,,,,,,,
150.0,0.0,9202.68,,,,,,,,,,CSM24868234,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2024-06-25,True,,,,plaintiff_win,"Defendant Melara is ordered to pay Plaintiff Liu $9,202.68 in principal and $150 in costs, while Defendant Montoya is dismissed without prejudice.",,,,,,,,,
0.0,0.0,3134.15,,,,,,,,,,CSM24868235,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-08-05,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $3,134.15 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-24,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868237,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-05-31,True,,,,dismissed,"The case was dismissed without prejudice on May 31, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868238,,,,,,,,,,,,,,,False,,,,,,False,True,,,,,,,,,,,2024-09-19,True,,,,plaintiff_win,Judgment is ordered in favor of Christine Chao and against Judy Karam with no monetary award.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868240,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-12-19,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearance by the defendant.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868241,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-14,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868242,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-06-21,True,,,,defendant_win,"The court ruled in favor of the defendant, stating the plaintiff did not meet her burden of proof.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868243,,,,,,,,,,,,,,,,,with_prejudice,,,,,True,,,,,,,,,,,2025-02-21,True,,,,dismissed,The court ordered dismissal of the entire action with prejudice.,,,,,,,,,
50.0,,1627.38,,,,,,,,,,CSM24868244,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2025-03-05,True,,,,settled,"The case was settled with the defendant agreeing to pay $1,627.38 plus $50 in court costs.",,,,,,,,,
50.0,0.0,180.0,,,,,,,,,,CSM24868245,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-14,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $180.00 in principal and $50.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868246,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-05-14,True,,,,dismissed,"The case was dismissed without prejudice on May 14, 2024.",,,,,,,,,
80.0,0.0,350.0,,,,,,,,,,CSM24868247,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2024-07-26,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Meisha Hunter, awarding her $350 in principal and $80 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868248,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-05-31,True,,,,dismissed,The case was dismissed without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868249,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-06-17,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
4500.0,0.0,1000.0,,,,,,,,,,CSM24868250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,000 in principal and $4,500 in costs.",,,,,,,,,
100.0,0.0,1100.0,,,,,,,,,,CSM24868251,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-06-24,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,100 in principal and $100 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868252,,,,,,,,,,,,,,,,,without_prejudice,,,,True,True,,,,,,,,,,,2024-06-07,True,,,,dismissed,"The case was dismissed without prejudice on June 7, 2024.",,,,,,,,,
90.0,0.0,5566.49,,,,,,,,,,CSM24868253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-29,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $5,566.49 in principal and $90.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868254,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-06-24,True,,,,defendant_win,"Judgment in favor of the defendant, Department of Transportation District 4, with no amounts awarded to either party.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868255,,,,,,,,,,,,,,,,,without_prejudice,,,,True,False,,,,,,,,,,,2024-06-12,True,,,,dismissed,"The case was dismissed without prejudice on June 12, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868256,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,2024-06-20,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868257,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-13,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
500.0,0.0,2264.3,,,,,,,,,,CSM24868258,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-06-25,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $2,264.30 in principal and $500 in costs.",,,,,,,,,
0.0,0.0,5400.0,,,,,,,,,,CSM24868259,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $5,400 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868260,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-05-02,True,,,,dismissed,The case was dismissed without prejudice.,,,,,,,,,
325.0,0.0,12500.0,,,,,,,,,,CSM24868261,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-10-30,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $12,500 in principal and $325 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868262,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-21,True,,,,defendant_win,"The court found in favor of the defendant, ruling that the defendant does not owe the plaintiff any money.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868263,,,,,,,,,,,,,,,True,,without_prejudice,,,,True,True,,,,,,,,,,,2024-07-11,True,,,,dismissed,The court ordered dismissal of the entire action without prejudice due to an incorrect party named as defendant.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868264,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-24,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868265,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-13,True,,,,dismissed,The case was dismissed without prejudice due to the plaintiff's failure to appear.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868266,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-24,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868267,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-09-13,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868268,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-08-08,True,,,,dismissed,"The case was dismissed without prejudice on August 8, 2024.",,,,,,,,,
0.0,0.0,1400.0,,,,,,,,,,CSM24868269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-27,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1,400.00 in unpaid rent.",,,,,,,,,
261.82,,8950.0,,,,,,,,,,CSM24868270,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-09-26,True,,,,plaintiff_win,"Judgment is ordered in favor of Hayden Gridley and Debra Stafford against JML 3065 Clay Investments, LLC for $9,211.82.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-02,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868272,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-11-06,True,,,,dismissed,The case was dismissed without prejudice due to no proof of service and no appearance by the plaintiff.,,,,,,,,,
175.0,0.0,1575.0,,,,,,,,,,CSM24868273,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-21,True,,,,plaintiff_win,"The court awarded the plaintiff $1,575 for damages related to a motor vehicle accident.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868274,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868275,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-11,True,,,,defendant_win,The court found that the defendants do not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
75.0,0.0,1931.85,,,,,,,,,,CSM24868276,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-23,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,931.85 in principal and $75.00 in costs.",,,,,,,,,
175.0,0.0,2325.0,,,,,,,,,,CSM24868277,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-06-26,True,,,,plaintiff_win,"The court awarded the plaintiff $2,325 in principal and $175 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868278,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-21,True,,,,defendant_win,Defendant does not owe plaintiff any money on plaintiff's claim; defendant's deductions from security deposit were reasonable.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868279,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-10-21,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
0.0,0.0,2191.0,,,,,,,,,,CSM24868280,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-24,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $2,191 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868281,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868282,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,,True,,,,,"The trial has been postponed to August 23, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868283,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-26,True,,,,defendant_win,The court found that the defendant does not owe the plaintiff any money.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868284,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-08-13,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
50.0,0.0,2652.12,,,,,,,,,,CSM24868285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Andrea Hartsough, awarding her $2,652.12 in principal and $50 in costs.",,,,,,,,,
65.0,0.0,1500.0,,,,,,,,,,CSM24868286,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-21,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,500 in principal and $65 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868287,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,2024-05-28,True,,,,dismissed,The case was dismissed at the request of the plaintiffs.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
100.0,0.0,1454.65,,,,,,,,,,CSM24868289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $1454.65 in principal and $100 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868290,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-25,True,,,,dismissed,Plaintiff's claim was dismissed without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868291,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-07-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
325.0,0.0,1250.0,,,,,,,,,,CSM24868292,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-10-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1250 in principal and $325 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868293,,,,,,,,,,,,,,,,,with_prejudice,,,,,False,,,,,,,,,,,2024-07-17,True,,,,dismissed,The court dismissed the entire action with prejudice due to improper venue.,,,,,,,,,
45.0,0.0,109.8,,,,,,,,,,CSM24868294,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-09-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding them $109.80 in principal and $45.00 in costs.",,,,,,,,,
125.0,0.0,4700.0,,,,,,,,,,CSM24868295,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-07-03,True,,,,plaintiff_win,"The court ruled in favor of plaintiff Deniz Duran, ordering defendant Gercek Karakus to pay $4,700 in principal and $125 in costs.",,,,,,,,,
0.0,0.0,2970.0,,,,,,,,,,CSM24868296,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-24,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Letisha Humphrey, awarding her $2,970 in principal damages.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868297,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-21,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,510.0,,,,,,,,,,CSM24868298,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-25,True,,,,plaintiff_win,The court ordered Defendant Homa Tabatabaie Adnani to pay Plaintiff Matthew Allen Chambers $510.00 in principal.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24868299,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-06-25,True,,,,dismissed,"The case was dismissed without prejudice on June 25, 2024.",,,,,,,,,
750.0,0.0,12100.0,,,,,,,,,,CSM24868300,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-06-14,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,8500.0,,,,,,,,,,CSM24868301,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-03,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Tiffany Ocon, awarding her $8,500 in damages.",,,,,,,,,
